,name,address,city,tel
1123,휴먼시아(아)제3경로당,관악구 신림동 1735번지 ,관악구,없음
1124,휴먼시아(아)제4경로당,관악구 신림동 1735번지 ,관악구,없음
1125,라이프(아)경로당,관악구 신림동 1700번지 ,관악구,없음
1126,봉천두산(아)1단지경로당,관악구 봉천동 1708번지 ,관악구,없음
1127,봉천두산(아)2단지경로당,관악구 봉천동 1708-1번지 ,관악구,없음
1128,봉천두산(아)임대3단지경로당,관악구 봉천동 1708-2번지 ,관악구,없음
1129,관악드림타운2단지(아)경로당,관악구 봉천동 1712-1번지 ,관악구,없음
1130,은천2단지(아)경로당,관악구 봉천동 1707-1번지 ,관악구,없음
1131,신림현대(아)경로당,관악구 신림동 1694번지 ,관악구,없음
1132,신림3동경로당,관악구 신림동 610-288번지 ,관악구,없음
1133,무궁화경로당,관악구 신림동 646-7번지 ,관악구,없음
1134,신림4동경로당,관악구 신림동 480-21번지 ,관악구,없음
1135,강남경로당,관악구 신림동 1657-3번지 ,관악구,없음
1136,삼광경로당,관악구 신림동 316-95번지 ,관악구,없음
1137,율곡경로당,관악구 신림동 321-6번지 ,관악구,없음
1138,삼성산주공(아)경로당,관악구 신림동 1714번지 ,관악구,없음
1139,주공2단지(아)경로당,관악구 신림동 1713번지 ,관악구,없음
1140,약수경로당,관악구 신림동 733번지 ,관악구,없음
1141,하난곡경로당,관악구 신림동 597-96번지 ,관악구,없음
1142,신림쌍용(아)경로당,관악구 신림동 1686번지 ,관악구,없음
1143,두영(아)경로당,관악구 신림동 1717번지 ,관악구,없음
1144,신림동부센트레빌(아)경로당,관악구 신림동 1734번지 ,관악구,없음
1145,건영3차(아)경로당,관악구 신림동 1703-1번지 ,관악구,없음
1146,행운경로당,관악구 봉천동 1724-2번지 ,관악구,없음
1147,보라매경로당,관악구 봉천동 662-109번지 ,관악구,없음
1148,대우신림2차푸르지오아파트경로당,관악구 신림동 1736번지 ,관악구,없음
1149,풍림아이원아파트 경로당,관악구 봉천동 ,관악구,없음
1150,장수촌경로당,관악구 신림동 460-2번지 ,관악구,없음
1151,서원경로당,관악구 신림동 409-26번지 ,관악구,없음
1152,신림동벽산블루밍(아)경로당,관악구 신림동 1733번지 ,관악구,없음
1153,봉천벽산블루밍3차(아)경로당,관악구 봉천동 1720번지 ,관악구,없음
1154,관악벽산블루밍(아)2단지경로당,관악구 봉천동 1718번지 ,관악구,없음
1155,우림루미아트경로당,관악구 남현동 1135번지 ,관악구,없음
1156,월드경로당,관악구 봉천동 1724번지 ,관악구,없음
1157,벽산블루밍(아)3단지경로당,관악구 봉천동 1718번지 ,관악구,없음
1158,임광관악파크(아)경로당,관악구 신림동 1727번지 ,관악구,없음
1159,사립 건영6차(아)경로당,관악구 봉천동 1701번지 ,관악구,없음
1160,신림푸르지오경로당,관악구 신림동 1730번지 ,관악구,없음
1161,사립 관악동부센트레빌(아)경로당,관악구 봉천동 1719번지 ,관악구,없음
1162,관악푸르지오삼오경로당,관악구 봉천동 1717-1번지 ,관악구,없음
1163,신림13동 구립 경로당,관악구 신림동 642-15번지 ,관악구,없음
1164,조원(아)경로당,관악구 신림동 1719번지 ,관악구,없음
1165,구립서광경로당,관악구 신림동 90-271번지 ,관악구,없음
1166,봉천5동 구립경로당,관악구 봉천동 480-111번지 ,관악구,없음
1167,중앙경로당,관악구 봉천동 458-96번지 ,관악구,없음
1168,구립일선경로당,관악구 봉천동 1587-7번지 ,관악구,없음
1169,관악푸르지오아파트 경로당,관악구 봉천동 1717번지 ,관악구,없음
1170,난향경로당,관악구 신림동 675-402번지 ,관악구,없음
1171,국회단지경로당,관악구 신림동 675-330번지 ,관악구,없음
1172,신림6동경로당,관악구 신림동 368-8번지 ,관악구,없음
1173,신림9동경로당,관악구 신림동 818-78번지 ,관악구,없음
1174,갑을(아)경로당,관악구 봉천동 1700번지 ,관악구,없음
1175,"봉천6동우성(아)109,110동경로당",관악구 봉천동 1706-1번지 ,관악구,없음
1176,봉천우성아파트경로당,관악구 봉천동 1706번지 ,관악구,없음
1177,새들경로당,관악구 신림동 1440-17번지 ,관악구,없음
1178,신림5동경로당,관악구 신림동 1418-1번지 ,관악구,없음
1179,원당경로당,관악구 봉천동 148-1458번지 ,관악구,없음
1180,봉천본동경로당,관악구 봉천동 936-6번지 ,관악구,없음
1181,두산아파트3단지경로당,관악구 봉천동 1708-2번지 ,관악구,없음
1182,난곡경로당,관악구 신림동 712-8번지 ,관악구,없음
1183,관악벽산블루밍(아)1단지경로당,관악구 봉천동 1718번지 ,관악구,없음
1184,신원경로당,관악구 신림동 1581-6번지 ,관악구,없음
1185,삼성경로당,관악구 신림동 1476-5번지 ,관악구,없음
1186,신림11동 구립 경로당,관악구 신림동 산 197-32번지 ,관악구,없음
1187,신도브래뉴(아)경로당,관악구 신림동 1723번지 ,관악구,없음
1188,봉천벽산타운2차아파트경로당,관악구 봉천동 1716번지 ,관악구,없음
1189,봉팔경로당,관악구 봉천동 927-22번지 ,관악구,없음
1190,봉천2동,관악구 봉천동 41-34번지 ,관악구,없음
1191,봉천동아(아) 2단지 경로당,관악구 봉천동 1703번지 ,관악구,없음
1192,봉천동아(아)경로당,관악구 봉천동 산 94-12번지 ,관악구,없음
1193,서울대입구삼성(아)경로당,관악구 봉천동 1591-2번지 ,관악구,없음
1194,관악드림타운경로당,관악구 봉천동 1712번지 ,관악구,없음
1195,신관경로당,관악구 신림동 91-50번지 ,관악구,없음
1196,청림경로당,관악구 봉천동 산 15-41번지 ,관악구,없음
1197,예촌경로당,관악구 남현동 1083-17번지 ,관악구,없음
1198,관악현대(아)경로당,관악구 봉천동 1000번지 ,관악구,없음
1199,덕양경로당,관악구 봉천동 1637-13번지 ,관악구,없음
1200,인헌경로당,관악구 봉천동 11-1번지 ,관악구,없음
1201,관악정경로당,관악구 남현동 산 100-14번지 ,관악구,없음
1202,동부(아)경로당,관악구 신림동 1635번지 ,관악구,없음
1203,태흥(아)경로당,관악구 신림동 1698번지 ,관악구,없음
1204,보라매삼성경로당,관악구 봉천동 1698-1번지 ,관악구,없음
1205,신9현대(아)경로당,관악구 신림동 255번지 ,관악구,없음
1206,신림주공(아)경로당,관악구 신림동 339-8번지 ,관악구,없음
1207,만수경로당,관악구 봉천동 9-31번지 ,관악구,없음
1208,신림금호(아)경로당,관악구 신림동 산 25-8번지 ,관악구,없음
1209,인헌(아)경로당,관악구 봉천동 산 82번지 ,관악구,없음
1210,신봉경로당,관악구 봉천동 산 161-23번지 ,관악구,없음
1211,낙성대현대(아)경로당,관악구 봉천동 180-6번지 ,관악구,없음
1212,강남(아)경로당,관악구 신림동 1644번지 ,관악구,없음
1213,101경로당,관악구 봉천동 478-20번지 ,관악구,없음
1214,봉덕경로당,관악구 봉천동 281번지 ,관악구,없음
1215,장수경로당,관악구 봉천동 1512-9번지 ,관악구,없음
1216,신창경로당,관악구 봉천동 1678-1번지 ,관악구,없음
1217,삼성래미안아파트경로당,도봉구 쌍문동 725번지 ,도봉구,없음
1218,국지경로당,관악구 봉천동 622-70번지 ,관악구,없음
1219,건영1차(아)경로당,관악구 신림동 746-43번지 ,관악구,없음
1220,신팔경로당,관악구 신림동 560-6번지 ,관악구,없음
1221,봉천일동 경로당,관악구 봉천동 662-109번지 ,관악구,없음
1222,백설경로당,관악구 봉천동 1606-11번지 ,관악구,없음
1223,관수경로당,관악구 남현동 602-196번지 ,관악구,없음
1224,신본경로당,관악구 신림동 1510-6번지 ,관악구,없음
1225,서림경로당,관악구 신림동 103-142번지 ,관악구,없음
1226,봉천11동 경로당,관악구 봉천동 1642-4번지 ,관악구,없음
1227,건영2차(아)경로당,관악구 신림동 721-2번지 ,관악구,없음
1228,덕진경로당,관악구 봉천동 1613-19번지 ,관악구,없음
1229,국사봉경로당,관악구 봉천동 622-70번지 ,관악구,없음
1230,신일경로당,관악구 신림동 419-30번지 ,관악구,없음
1231,성내천경로당,강동구 성내동 558-8번지 1층 ,강동구,없음
1232,암사한솔A경로당,강동구 암사동 419번지 ,강동구,없음
1233,고덕리엔파크1단지경로당,강동구 강일동 707번지 고덕리엔파크1단지 아파트 ,강동구,없음
1234,고덕리엔파크3단지경로당,강동구 상일동 490번지 고덕리엔파크 ,강동구,없음
1235,고덕리엔파크2단지경로당,강동구 강일동 717번지 고덕리엔파크 2단지 ,강동구,없음
1236,강일리버파크9단지 경로당,강동구 강일동 ,강동구,없음
1237,구립 구암경로당,강동구 암사동 446-25번지 ,강동구,없음
1238,둔촌푸르지오아파트경로당,강동구 둔촌동 둔촌푸르지오아파트 ,강동구,없음
1239,고덕아이파크경로당,강동구 고덕동 ,강동구,없음
1240,강일리버파크2단지 경로당,강동구 강일동 668번지 ,강동구,없음
1241,강일리버파크8단지경로당,강동구 강일동 701번지 ,강동구,없음
1242,강일리버파크6단지경로당,강동구 강일동 684번지 ,강동구,없음
1243,프라이어팰리스,강동구 암사동 ,강동구,없음
1244,장생경로당,강동구 암사동 489-52번지 ,강동구,없음
1245,강동롯데캐슬A경로당,강동구 암사동 ,강동구,없음
1246,강일리버파크1단지경로당,강동구 강일동 665번지 ,강동구,없음
1247,강일리버파크3단지경로당,강동구 강일동 ,강동구,없음
1248,강일리버파크10단지경로당,강동구 강일동 695번지 ,강동구,없음
1249,강일리버파크4단지 경로당,강동구 강일동 673번지 ,강동구,없음
1250,강일리버파크 7단지 경로당,강동구 강일동 686번지 ,강동구,없음
1251,둔촌신동아(아)경로당,강동구 둔촌동 555번지 ,강동구,없음
1252,천호현대타워아파트노인회,강동구 천호동 565번지 ,강동구,없음
1253,성내삼성목련A 경로당,강동구 성내동 591번지 ,강동구,없음
1254,골드빌경로당,강동구 길동 384-1번지 ,강동구,없음
1255,소망경로당,강동구 천호동 26-24번지 ,강동구,없음
1256,암사현대홈타운아파트경로당,강동구 암사동 ,강동구,없음
1257,동원베네스트아파트 경로당,강동구 암사동 670번지 ,강동구,없음
1258,장수경로당,강동구 고덕동 167-5번지 ,강동구,없음
1259,구립 쉼터경로당,강동구 천호동 321-22번지 ,강동구,없음
1260,동아하이빌아파트경로당,강동구 천호동 217-132번지 ,강동구,없음
1261,신성둔촌미소지움2차아파트 경로당,강동구 둔촌동 ,강동구,없음
1262,길동현대A경로당,강동구 길동 ,강동구,없음
1263,삼성광나루아파트경로당,강동구 암사동 ,강동구,없음
1264,한솔솔파크 한솔경로당,강동구 둔촌동 ,강동구,없음
1265,GS강동자이아파트 경로당,강동구 길동 473번지 ,강동구,없음
1266,둔촌역청구아파트경로당,강동구 성내동 ,강동구,없음
1267,성내1차e편한세상A경로당,강동구 성내동 598번지 ,강동구,없음
1268,구사거리경로당,강동구 천호동 421-9번지 301호,강동구,없음
1269,구립)강일경로당,강동구 하일동 365-5번지 ,강동구,없음
1270,엘지아파트경로당,강동구 명일동 332-1번지 ,강동구,없음
1271,구립 당말경로당,강동구 천호동 121-72번지 ,강동구,없음
